Date,Vendor,Spend Category,Spend Amount
5/8/2077,123ABC,XXX,52988
5/9/2077,123ABC,XXX,52989
5/10/2077,123ABC,XXX,52990
5/11/2077,123ABC,XXX,52991
5/12/2077,123ABC,XXX,52992
5/13/2077,123ABC,XXX,52993
5/14/2077,123ABC,XXX,52994
5/15/2077,123ABC,XXX,52995
5/16/2077,123ABC,XXX,52996
5/17/2077,123ABC,XXX,52997
5/18/2077,123ABC,XXX,52998
5/19/2077,123ABC,XXX,52999
5/20/2077,123ABC,XXX,53000
5/21/2077,123ABC,XXX,53001
5/22/2077,123ABC,XXX,53002
5/23/2077,123ABC,XXX,53003
5/24/2077,123ABC,XXX,53004
5/25/2077,123ABC,XXX,53005
5/26/2077,123ABC,XXX,53006
5/27/2077,123ABC,XXX,53007
5/28/2077,123ABC,XXX,53008
5/29/2077,123ABC,XXX,53009
5/30/2077,123ABC,XXX,53010
5/31/2077,123ABC,XXX,53011
6/1/2077,123ABC,XXX,53012
6/2/2077,123ABC,XXX,53013
6/3/2077,123ABC,XXX,53014
6/4/2077,123ABC,XXX,53015
6/5/2077,123ABC,XXX,53016
6/6/2077,123ABC,XXX,53017
6/7/2077,123ABC,XXX,53018
6/8/2077,123ABC,XXX,53019
6/9/2077,123ABC,XXX,53020
6/10/2077,123ABC,XXX,53021
6/11/2077,123ABC,XXX,53022
6/12/2077,123ABC,XXX,53023
6/13/2077,123ABC,XXX,53024
6/14/2077,123ABC,XXX,53025
6/15/2077,123ABC,XXX,53026
6/16/2077,123ABC,XXX,53027
6/17/2077,123ABC,XXX,53028
6/18/2077,123ABC,XXX,53029
6/19/2077,123ABC,XXX,53030
6/20/2077,123ABC,XXX,53031
6/21/2077,123ABC,XXX,53032
6/22/2077,123ABC,XXX,53033
6/23/2077,123ABC,XXX,53034
6/24/2077,123ABC,XXX,53035
6/25/2077,123ABC,XXX,53036
6/26/2077,123ABC,XXX,53037
6/27/2077,123ABC,XXX,53038
6/28/2077,123ABC,XXX,53039
6/29/2077,123ABC,XXX,53040
6/30/2077,123ABC,XXX,53041
7/1/2077,123ABC,XXX,53042
7/2/2077,123ABC,XXX,53043
7/3/2077,123ABC,XXX,53044
7/4/2077,123ABC,XXX,53045
7/5/2077,123ABC,XXX,53046
7/6/2077,123ABC,XXX,53047
7/7/2077,123ABC,XXX,53048
7/8/2077,123ABC,XXX,53049
7/9/2077,123ABC,XXX,53050
7/10/2077,123ABC,XXX,53051
7/11/2077,123ABC,XXX,53052
7/12/2077,123ABC,XXX,53053
7/13/2077,123ABC,XXX,53054
7/14/2077,123ABC,XXX,53055
7/15/2077,123ABC,XXX,53056
7/16/2077,123ABC,XXX,53057
7/17/2077,123ABC,XXX,53058
7/18/2077,123ABC,XXX,53059
7/19/2077,123ABC,XXX,53060
7/20/2077,123ABC,XXX,53061
7/21/2077,123ABC,XXX,53062
7/22/2077,123ABC,XXX,53063
7/23/2077,123ABC,XXX,53064
7/24/2077,123ABC,XXX,53065
7/25/2077,123ABC,XXX,53066
7/26/2077,123ABC,XXX,53067
7/27/2077,123ABC,XXX,53068
7/28/2077,123ABC,XXX,53069
7/29/2077,123ABC,XXX,53070
7/30/2077,123ABC,XXX,53071
7/31/2077,123ABC,XXX,53072
8/1/2077,123ABC,XXX,53073
8/2/2077,123ABC,XXX,53074
8/3/2077,123ABC,XXX,53075
8/4/2077,123ABC,XXX,53076
8/5/2077,123ABC,XXX,53077
8/6/2077,123ABC,XXX,53078
8/7/2077,123ABC,XXX,53079
8/8/2077,123ABC,XXX,53080
8/9/2077,123ABC,XXX,53081
8/10/2077,123ABC,XXX,53082
8/11/2077,123ABC,XXX,53083
8/12/2077,123ABC,XXX,53084
8/13/2077,123ABC,XXX,53085
8/14/2077,123ABC,XXX,53086
8/15/2077,123ABC,XXX,53087
8/16/2077,123ABC,XXX,53088
8/17/2077,123ABC,XXX,53089
8/18/2077,123ABC,XXX,53090
8/19/2077,123ABC,XXX,53091
8/20/2077,123ABC,XXX,53092
8/21/2077,123ABC,XXX,53093
8/22/2077,123ABC,XXX,53094
8/23/2077,123ABC,XXX,53095
8/24/2077,123ABC,XXX,53096
8/25/2077,123ABC,XXX,53097
8/26/2077,123ABC,XXX,53098
8/27/2077,123ABC,XXX,53099
8/28/2077,123ABC,XXX,53100
8/29/2077,123ABC,XXX,53101
8/30/2077,123ABC,XXX,53102
8/31/2077,123ABC,XXX,53103
9/1/2077,123ABC,XXX,53104
9/2/2077,123ABC,XXX,53105
9/3/2077,123ABC,XXX,53106
9/4/2077,123ABC,XXX,53107
9/5/2077,123ABC,XXX,53108
9/6/2077,123ABC,XXX,53109
9/7/2077,123ABC,XXX,53110
9/8/2077,123ABC,XXX,53111
9/9/2077,123ABC,XXX,53112
9/10/2077,123ABC,XXX,53113
9/11/2077,123ABC,XXX,53114
9/12/2077,123ABC,XXX,53115
9/13/2077,123ABC,XXX,53116
9/14/2077,123ABC,XXX,53117
9/15/2077,123ABC,XXX,53118
9/16/2077,123ABC,XXX,53119
9/17/2077,123ABC,XXX,53120
9/18/2077,123ABC,XXX,53121
9/19/2077,123ABC,XXX,53122
9/20/2077,123ABC,XXX,53123
9/21/2077,123ABC,XXX,53124
9/22/2077,123ABC,XXX,53125
9/23/2077,123ABC,XXX,53126
9/24/2077,123ABC,XXX,53127
9/25/2077,123ABC,XXX,53128
9/26/2077,123ABC,XXX,53129
9/27/2077,123ABC,XXX,53130
9/28/2077,123ABC,XXX,53131
9/29/2077,123ABC,XXX,53132
9/30/2077,123ABC,XXX,53133
10/1/2077,123ABC,XXX,53134
10/2/2077,123ABC,XXX,53135
10/3/2077,123ABC,XXX,53136
10/4/2077,123ABC,XXX,53137
10/5/2077,123ABC,XXX,53138
10/6/2077,123ABC,XXX,53139
10/7/2077,123ABC,XXX,53140
10/8/2077,123ABC,XXX,53141
10/9/2077,123ABC,XXX,53142
10/10/2077,123ABC,XXX,53143
10/11/2077,123ABC,XXX,53144
10/12/2077,123ABC,XXX,53145
10/13/2077,123ABC,XXX,53146
10/14/2077,123ABC,XXX,53147
10/15/2077,123ABC,XXX,53148
10/16/2077,123ABC,XXX,53149
10/17/2077,123ABC,XXX,53150
10/18/2077,123ABC,XXX,53151
10/19/2077,123ABC,XXX,53152
10/20/2077,123ABC,XXX,53153
10/21/2077,123ABC,XXX,53154
10/22/2077,123ABC,XXX,53155
10/23/2077,123ABC,XXX,53156
10/24/2077,123ABC,XXX,53157
10/25/2077,123ABC,XXX,53158
10/26/2077,123ABC,XXX,53159
10/27/2077,123ABC,XXX,53160
10/28/2077,123ABC,XXX,53161
10/29/2077,123ABC,XXX,53162
10/30/2077,123ABC,XXX,53163
10/31/2077,123ABC,XXX,53164
11/1/2077,123ABC,XXX,53165
11/2/2077,123ABC,XXX,53166
11/3/2077,123ABC,XXX,53167
11/4/2077,123ABC,XXX,53168
11/5/2077,123ABC,XXX,53169
11/6/2077,123ABC,XXX,53170
11/7/2077,123ABC,XXX,53171
11/8/2077,123ABC,XXX,53172
11/9/2077,123ABC,XXX,53173
11/10/2077,123ABC,XXX,53174
11/11/2077,123ABC,XXX,53175
11/12/2077,123ABC,XXX,53176
11/13/2077,123ABC,XXX,53177
11/14/2077,123ABC,XXX,53178
11/15/2077,123ABC,XXX,53179
11/16/2077,123ABC,XXX,53180
11/17/2077,123ABC,XXX,53181
11/18/2077,123ABC,XXX,53182
11/19/2077,123ABC,XXX,53183
11/20/2077,123ABC,XXX,53184
11/21/2077,123ABC,XXX,53185
11/22/2077,123ABC,XXX,53186
11/23/2077,123ABC,XXX,53187
11/24/2077,123ABC,XXX,53188
11/25/2077,123ABC,XXX,53189
11/26/2077,123ABC,XXX,53190
11/27/2077,123ABC,XXX,53191
11/28/2077,123ABC,XXX,53192
11/29/2077,123ABC,XXX,53193
11/30/2077,123ABC,XXX,53194
12/1/2077,123ABC,XXX,53195
12/2/2077,123ABC,XXX,53196
12/3/2077,123ABC,XXX,53197
12/4/2077,123ABC,XXX,53198
12/5/2077,123ABC,XXX,53199
12/6/2077,123ABC,XXX,53200
12/7/2077,123ABC,XXX,53201
12/8/2077,123ABC,XXX,53202
12/9/2077,123ABC,XXX,53203
12/10/2077,123ABC,XXX,53204
12/11/2077,123ABC,XXX,53205
12/12/2077,123ABC,XXX,53206
12/13/2077,123ABC,XXX,53207
12/14/2077,123ABC,XXX,53208
12/15/2077,123ABC,XXX,53209
12/16/2077,123ABC,XXX,53210
12/17/2077,123ABC,XXX,53211
12/18/2077,123ABC,XXX,53212
12/19/2077,123ABC,XXX,53213
12/20/2077,123ABC,XXX,53214
12/21/2077,123ABC,XXX,53215
12/22/2077,123ABC,XXX,53216
12/23/2077,123ABC,XXX,53217
12/24/2077,123ABC,XXX,53218
12/25/2077,123ABC,XXX,53219
12/26/2077,123ABC,XXX,53220
12/27/2077,123ABC,XXX,53221
12/28/2077,123ABC,XXX,53222
12/29/2077,123ABC,XXX,53223
12/30/2077,123ABC,XXX,53224
12/31/2077,123ABC,XXX,53225
1/1/2078,123ABC,XXX,53226
1/2/2078,123ABC,XXX,53227
1/3/2078,123ABC,XXX,53228
1/4/2078,123ABC,XXX,53229
1/5/2078,123ABC,XXX,53230
1/6/2078,123ABC,XXX,53231
1/7/2078,123ABC,XXX,53232
1/8/2078,123ABC,XXX,53233
1/9/2078,123ABC,XXX,53234
1/10/2078,123ABC,XXX,53235
1/11/2078,123ABC,XXX,53236
1/12/2078,123ABC,XXX,53237
1/13/2078,123ABC,XXX,53238
1/14/2078,123ABC,XXX,53239
1/15/2078,123ABC,XXX,53240
1/16/2078,123ABC,XXX,53241
1/17/2078,123ABC,XXX,53242
1/18/2078,123ABC,XXX,53243
1/19/2078,123ABC,XXX,53244
1/20/2078,123ABC,XXX,53245
1/21/2078,123ABC,XXX,53246
1/22/2078,123ABC,XXX,53247
1/23/2078,123ABC,XXX,53248
1/24/2078,123ABC,XXX,53249
1/25/2078,123ABC,XXX,53250
1/26/2078,123ABC,XXX,53251
1/27/2078,123ABC,XXX,53252
1/28/2078,123ABC,XXX,53253
1/29/2078,123ABC,XXX,53254
1/30/2078,123ABC,XXX,53255
1/31/2078,123ABC,XXX,53256
2/1/2078,123ABC,XXX,53257
2/2/2078,123ABC,XXX,53258
2/3/2078,123ABC,XXX,53259
2/4/2078,123ABC,XXX,53260
2/5/2078,123ABC,XXX,53261
2/6/2078,123ABC,XXX,53262
2/7/2078,123ABC,XXX,53263
2/8/2078,123ABC,XXX,53264
2/9/2078,123ABC,XXX,53265
2/10/2078,123ABC,XXX,53266
2/11/2078,123ABC,XXX,53267
2/12/2078,123ABC,XXX,53268
2/13/2078,123ABC,XXX,53269
2/14/2078,123ABC,XXX,53270
2/15/2078,123ABC,XXX,53271
2/16/2078,123ABC,XXX,53272
2/17/2078,123ABC,XXX,53273
2/18/2078,123ABC,XXX,53274
2/19/2078,123ABC,XXX,53275
2/20/2078,123ABC,XXX,53276
2/21/2078,123ABC,XXX,53277
2/22/2078,123ABC,XXX,53278
2/23/2078,123ABC,XXX,53279
2/24/2078,123ABC,XXX,53280
2/25/2078,123ABC,XXX,53281
2/26/2078,123ABC,XXX,53282
2/27/2078,123ABC,XXX,53283
2/28/2078,123ABC,XXX,53284
3/1/2078,123ABC,XXX,53285
3/2/2078,123ABC,XXX,53286
3/3/2078,123ABC,XXX,53287
3/4/2078,123ABC,XXX,53288
3/5/2078,123ABC,XXX,53289
3/6/2078,123ABC,XXX,53290
3/7/2078,123ABC,XXX,53291
3/8/2078,123ABC,XXX,53292
3/9/2078,123ABC,XXX,53293
3/10/2078,123ABC,XXX,53294
3/11/2078,123ABC,XXX,53295
3/12/2078,123ABC,XXX,53296
3/13/2078,123ABC,XXX,53297
3/14/2078,123ABC,XXX,53298
3/15/2078,123ABC,XXX,53299
3/16/2078,123ABC,XXX,53300
3/17/2078,123ABC,XXX,53301
3/18/2078,123ABC,XXX,53302
3/19/2078,123ABC,XXX,53303
3/20/2078,123ABC,XXX,53304
3/21/2078,123ABC,XXX,53305
3/22/2078,123ABC,XXX,53306
3/23/2078,123ABC,XXX,53307
3/24/2078,123ABC,XXX,53308
3/25/2078,123ABC,XXX,53309
3/26/2078,123ABC,XXX,53310
3/27/2078,123ABC,XXX,53311
3/28/2078,123ABC,XXX,53312
3/29/2078,123ABC,XXX,53313
3/30/2078,123ABC,XXX,53314
3/31/2078,123ABC,XXX,53315
4/1/2078,123ABC,XXX,53316
4/2/2078,123ABC,XXX,53317
4/3/2078,123ABC,XXX,53318
4/4/2078,123ABC,XXX,53319
4/5/2078,123ABC,XXX,53320
4/6/2078,123ABC,XXX,53321
4/7/2078,123ABC,XXX,53322
4/8/2078,123ABC,XXX,53323
4/9/2078,123ABC,XXX,53324
4/10/2078,123ABC,XXX,53325
4/11/2078,123ABC,XXX,53326
4/12/2078,123ABC,XXX,53327
4/13/2078,123ABC,XXX,53328
4/14/2078,123ABC,XXX,53329
4/15/2078,123ABC,XXX,53330
4/16/2078,123ABC,XXX,53331
4/17/2078,123ABC,XXX,53332
4/18/2078,123ABC,XXX,53333
4/19/2078,123ABC,XXX,53334
4/20/2078,123ABC,XXX,53335
4/21/2078,123ABC,XXX,53336
4/22/2078,123ABC,XXX,53337
4/23/2078,123ABC,XXX,53338
4/24/2078,123ABC,XXX,53339
4/25/2078,123ABC,XXX,53340
4/26/2078,123ABC,XXX,53341
4/27/2078,123ABC,XXX,53342
4/28/2078,123ABC,XXX,53343
4/29/2078,123ABC,XXX,53344
4/30/2078,123ABC,XXX,53345
5/1/2078,123ABC,XXX,53346
5/2/2078,123ABC,XXX,53347
5/3/2078,123ABC,XXX,53348
5/4/2078,123ABC,XXX,53349
5/5/2078,123ABC,XXX,53350
5/6/2078,123ABC,XXX,53351
5/7/2078,123ABC,XXX,53352
5/8/2078,123ABC,XXX,53353
5/9/2078,123ABC,XXX,53354
5/10/2078,123ABC,XXX,53355
5/11/2078,123ABC,XXX,53356
5/12/2078,123ABC,XXX,53357
5/13/2078,123ABC,XXX,53358
5/14/2078,123ABC,XXX,53359
5/15/2078,123ABC,XXX,53360
5/16/2078,123ABC,XXX,53361
5/17/2078,123ABC,XXX,53362
5/18/2078,123ABC,XXX,53363
5/19/2078,123ABC,XXX,53364
5/20/2078,123ABC,XXX,53365
5/21/2078,123ABC,XXX,53366
5/22/2078,123ABC,XXX,53367
5/23/2078,123ABC,XXX,53368
5/24/2078,123ABC,XXX,53369
5/25/2078,123ABC,XXX,53370
5/26/2078,123ABC,XXX,53371
5/27/2078,123ABC,XXX,53372
5/28/2078,123ABC,XXX,53373
5/29/2078,123ABC,XXX,53374
5/30/2078,123ABC,XXX,53375
5/31/2078,123ABC,XXX,53376
6/1/2078,123ABC,XXX,53377
6/2/2078,123ABC,XXX,53378
6/3/2078,123ABC,XXX,53379
6/4/2078,123ABC,XXX,53380
6/5/2078,123ABC,XXX,53381
6/6/2078,123ABC,XXX,53382
6/7/2078,123ABC,XXX,53383
6/8/2078,123ABC,XXX,53384
6/9/2078,123ABC,XXX,53385
6/10/2078,123ABC,XXX,53386
6/11/2078,123ABC,XXX,53387
6/12/2078,123ABC,XXX,53388
6/13/2078,123ABC,XXX,53389
6/14/2078,123ABC,XXX,53390
6/15/2078,123ABC,XXX,53391
6/16/2078,123ABC,XXX,53392
6/17/2078,123ABC,XXX,53393
6/18/2078,123ABC,XXX,53394
6/19/2078,123ABC,XXX,53395
6/20/2078,123ABC,XXX,53396
6/21/2078,123ABC,XXX,53397
6/22/2078,123ABC,XXX,53398
6/23/2078,123ABC,XXX,53399
6/24/2078,123ABC,XXX,53400
6/25/2078,123ABC,XXX,53401
6/26/2078,123ABC,XXX,53402
6/27/2078,123ABC,XXX,53403
6/28/2078,123ABC,XXX,53404
6/29/2078,123ABC,XXX,53405
6/30/2078,123ABC,XXX,53406
7/1/2078,123ABC,XXX,53407
7/2/2078,123ABC,XXX,53408
7/3/2078,123ABC,XXX,53409
7/4/2078,123ABC,XXX,53410
7/5/2078,123ABC,XXX,53411
7/6/2078,123ABC,XXX,53412
7/7/2078,123ABC,XXX,53413
7/8/2078,123ABC,XXX,53414
7/9/2078,123ABC,XXX,53415
7/10/2078,123ABC,XXX,53416
7/11/2078,123ABC,XXX,53417
7/12/2078,123ABC,XXX,53418
7/13/2078,123ABC,XXX,53419
7/14/2078,123ABC,XXX,53420
7/15/2078,123ABC,XXX,53421
7/16/2078,123ABC,XXX,53422
7/17/2078,123ABC,XXX,53423
7/18/2078,123ABC,XXX,53424
7/19/2078,123ABC,XXX,53425
7/20/2078,123ABC,XXX,53426
7/21/2078,123ABC,XXX,53427
7/22/2078,123ABC,XXX,53428
7/23/2078,123ABC,XXX,53429
7/24/2078,123ABC,XXX,53430
7/25/2078,123ABC,XXX,53431
7/26/2078,123ABC,XXX,53432
7/27/2078,123ABC,XXX,53433
7/28/2078,123ABC,XXX,53434
7/29/2078,123ABC,XXX,53435
7/30/2078,123ABC,XXX,53436
7/31/2078,123ABC,XXX,53437
8/1/2078,123ABC,XXX,53438
8/2/2078,123ABC,XXX,53439
8/3/2078,123ABC,XXX,53440
8/4/2078,123ABC,XXX,53441
8/5/2078,123ABC,XXX,53442
8/6/2078,123ABC,XXX,53443
8/7/2078,123ABC,XXX,53444
8/8/2078,123ABC,XXX,53445
8/9/2078,123ABC,XXX,53446
8/10/2078,123ABC,XXX,53447
8/11/2078,123ABC,XXX,53448
8/12/2078,123ABC,XXX,53449
8/13/2078,123ABC,XXX,53450
8/14/2078,123ABC,XXX,53451
8/15/2078,123ABC,XXX,53452
8/16/2078,123ABC,XXX,53453
8/17/2078,123ABC,XXX,53454
8/18/2078,123ABC,XXX,53455
8/19/2078,123ABC,XXX,53456
8/20/2078,123ABC,XXX,53457
8/21/2078,123ABC,XXX,53458
8/22/2078,123ABC,XXX,53459
8/23/2078,123ABC,XXX,53460
8/24/2078,123ABC,XXX,53461
8/25/2078,123ABC,XXX,53462
8/26/2078,123ABC,XXX,53463
8/27/2078,123ABC,XXX,53464
8/28/2078,123ABC,XXX,53465
8/29/2078,123ABC,XXX,53466
8/30/2078,123ABC,XXX,53467
8/31/2078,123ABC,XXX,53468
9/1/2078,123ABC,XXX,53469
9/2/2078,123ABC,XXX,53470
9/3/2078,123ABC,XXX,53471
9/4/2078,123ABC,XXX,53472
9/5/2078,123ABC,XXX,53473
9/6/2078,123ABC,XXX,53474
9/7/2078,123ABC,XXX,53475
9/8/2078,123ABC,XXX,53476
9/9/2078,123ABC,XXX,53477
9/10/2078,123ABC,XXX,53478
9/11/2078,123ABC,XXX,53479
9/12/2078,123ABC,XXX,53480
9/13/2078,123ABC,XXX,53481
9/14/2078,123ABC,XXX,53482
9/15/2078,123ABC,XXX,53483
9/16/2078,123ABC,XXX,53484
9/17/2078,123ABC,XXX,53485
9/18/2078,123ABC,XXX,53486
9/19/2078,123ABC,XXX,53487
9/20/2078,123ABC,XXX,53488
9/21/2078,123ABC,XXX,53489
9/22/2078,123ABC,XXX,53490
9/23/2078,123ABC,XXX,53491
9/24/2078,123ABC,XXX,53492
9/25/2078,123ABC,XXX,53493
9/26/2078,123ABC,XXX,53494
9/27/2078,123ABC,XXX,53495
9/28/2078,123ABC,XXX,53496
9/29/2078,123ABC,XXX,53497
9/30/2078,123ABC,XXX,53498
10/1/2078,123ABC,XXX,53499
10/2/2078,123ABC,XXX,53500
10/3/2078,123ABC,XXX,53501
10/4/2078,123ABC,XXX,53502
10/5/2078,123ABC,XXX,53503
10/6/2078,123ABC,XXX,53504
10/7/2078,123ABC,XXX,53505
10/8/2078,123ABC,XXX,53506
10/9/2078,123ABC,XXX,53507
10/10/2078,123ABC,XXX,53508
10/11/2078,123ABC,XXX,53509
10/12/2078,123ABC,XXX,53510
10/13/2078,123ABC,XXX,53511
10/14/2078,123ABC,XXX,53512
10/15/2078,123ABC,XXX,53513
10/16/2078,123ABC,XXX,53514
10/17/2078,123ABC,XXX,53515
10/18/2078,123ABC,XXX,53516
10/19/2078,123ABC,XXX,53517
10/20/2078,123ABC,XXX,53518
10/21/2078,123ABC,XXX,53519
10/22/2078,123ABC,XXX,53520
10/23/2078,123ABC,XXX,53521
10/24/2078,123ABC,XXX,53522
10/25/2078,123ABC,XXX,53523
10/26/2078,123ABC,XXX,53524
10/27/2078,123ABC,XXX,53525
10/28/2078,123ABC,XXX,53526
10/29/2078,123ABC,XXX,53527
10/30/2078,123ABC,XXX,53528
10/31/2078,123ABC,XXX,53529
11/1/2078,123ABC,XXX,53530
11/2/2078,123ABC,XXX,53531
11/3/2078,123ABC,XXX,53532
11/4/2078,123ABC,XXX,53533
11/5/2078,123ABC,XXX,53534
11/6/2078,123ABC,XXX,53535
11/7/2078,123ABC,XXX,53536
11/8/2078,123ABC,XXX,53537
11/9/2078,123ABC,XXX,53538
11/10/2078,123ABC,XXX,53539
11/11/2078,123ABC,XXX,53540
11/12/2078,123ABC,XXX,53541
11/13/2078,123ABC,XXX,53542
11/14/2078,123ABC,XXX,53543
11/15/2078,123ABC,XXX,53544
11/16/2078,123ABC,XXX,53545
11/17/2078,123ABC,XXX,53546
11/18/2078,123ABC,XXX,53547
11/19/2078,123ABC,XXX,53548
11/20/2078,123ABC,XXX,53549
11/21/2078,123ABC,XXX,53550
11/22/2078,123ABC,XXX,53551
11/23/2078,123ABC,XXX,53552
11/24/2078,123ABC,XXX,53553
11/25/2078,123ABC,XXX,53554
11/26/2078,123ABC,XXX,53555
11/27/2078,123ABC,XXX,53556
11/28/2078,123ABC,XXX,53557
11/29/2078,123ABC,XXX,53558
11/30/2078,123ABC,XXX,53559
12/1/2078,123ABC,XXX,53560
12/2/2078,123ABC,XXX,53561
12/3/2078,123ABC,XXX,53562
12/4/2078,123ABC,XXX,53563
12/5/2078,123ABC,XXX,53564
12/6/2078,123ABC,XXX,53565
12/7/2078,123ABC,XXX,53566
12/8/2078,123ABC,XXX,53567
12/9/2078,123ABC,XXX,53568
12/10/2078,123ABC,XXX,53569
12/11/2078,123ABC,XXX,53570
12/12/2078,123ABC,XXX,53571
12/13/2078,123ABC,XXX,53572
12/14/2078,123ABC,XXX,53573
12/15/2078,123ABC,XXX,53574
12/16/2078,123ABC,XXX,53575
12/17/2078,123ABC,XXX,53576
12/18/2078,123ABC,XXX,53577
12/19/2078,123ABC,XXX,53578
12/20/2078,123ABC,XXX,53579
12/21/2078,123ABC,XXX,53580
12/22/2078,123ABC,XXX,53581
12/23/2078,123ABC,XXX,53582
12/24/2078,123ABC,XXX,53583
12/25/2078,123ABC,XXX,53584
12/26/2078,123ABC,XXX,53585
12/27/2078,123ABC,XXX,53586
12/28/2078,123ABC,XXX,53587
12/29/2078,123ABC,XXX,53588
12/30/2078,123ABC,XXX,53589
12/31/2078,123ABC,XXX,53590
1/1/2079,123ABC,XXX,53591
1/2/2079,123ABC,XXX,53592
1/3/2079,123ABC,XXX,53593
1/4/2079,123ABC,XXX,53594
1/5/2079,123ABC,XXX,53595
1/6/2079,123ABC,XXX,53596
1/7/2079,123ABC,XXX,53597
1/8/2079,123ABC,XXX,53598
1/9/2079,123ABC,XXX,53599
1/10/2079,123ABC,XXX,53600
1/11/2079,123ABC,XXX,53601
1/12/2079,123ABC,XXX,53602
1/13/2079,123ABC,XXX,53603
1/14/2079,123ABC,XXX,53604
1/15/2079,123ABC,XXX,53605
1/16/2079,123ABC,XXX,53606
1/17/2079,123ABC,XXX,53607
1/18/2079,123ABC,XXX,53608
1/19/2079,123ABC,XXX,53609
1/20/2079,123ABC,XXX,53610
1/21/2079,123ABC,XXX,53611
1/22/2079,123ABC,XXX,53612
1/23/2079,123ABC,XXX,53613
1/24/2079,123ABC,XXX,53614
1/25/2079,123ABC,XXX,53615
1/26/2079,123ABC,XXX,53616
1/27/2079,123ABC,XXX,53617
1/28/2079,123ABC,XXX,53618
1/29/2079,123ABC,XXX,53619
1/30/2079,123ABC,XXX,53620
1/31/2079,123ABC,XXX,53621
2/1/2079,123ABC,XXX,53622
2/2/2079,123ABC,XXX,53623
2/3/2079,123ABC,XXX,53624
2/4/2079,123ABC,XXX,53625
2/5/2079,123ABC,XXX,53626
2/6/2079,123ABC,XXX,53627
2/7/2079,123ABC,XXX,53628
2/8/2079,123ABC,XXX,53629
2/9/2079,123ABC,XXX,53630
2/10/2079,123ABC,XXX,53631
2/11/2079,123ABC,XXX,53632
2/12/2079,123ABC,XXX,53633
2/13/2079,123ABC,XXX,53634
2/14/2079,123ABC,XXX,53635
2/15/2079,123ABC,XXX,53636
2/16/2079,123ABC,XXX,53637
2/17/2079,123ABC,XXX,53638
2/18/2079,123ABC,XXX,53639
2/19/2079,123ABC,XXX,53640
2/20/2079,123ABC,XXX,53641
2/21/2079,123ABC,XXX,53642
2/22/2079,123ABC,XXX,53643
2/23/2079,123ABC,XXX,53644
2/24/2079,123ABC,XXX,53645
2/25/2079,123ABC,XXX,53646
2/26/2079,123ABC,XXX,53647
2/27/2079,123ABC,XXX,53648
2/28/2079,123ABC,XXX,53649
3/1/2079,123ABC,XXX,53650
3/2/2079,123ABC,XXX,53651
3/3/2079,123ABC,XXX,53652
3/4/2079,123ABC,XXX,53653
3/5/2079,123ABC,XXX,53654
3/6/2079,123ABC,XXX,53655
3/7/2079,123ABC,XXX,53656
3/8/2079,123ABC,XXX,53657
3/9/2079,123ABC,XXX,53658
3/10/2079,123ABC,XXX,53659
3/11/2079,123ABC,XXX,53660
3/12/2079,123ABC,XXX,53661
3/13/2079,123ABC,XXX,53662
3/14/2079,123ABC,XXX,53663
3/15/2079,123ABC,XXX,53664
3/16/2079,123ABC,XXX,53665
3/17/2079,123ABC,XXX,53666
3/18/2079,123ABC,XXX,53667
3/19/2079,123ABC,XXX,53668
3/20/2079,123ABC,XXX,53669
3/21/2079,123ABC,XXX,53670
3/22/2079,123ABC,XXX,53671
3/23/2079,123ABC,XXX,53672
3/24/2079,123ABC,XXX,53673
3/25/2079,123ABC,XXX,53674
3/26/2079,123ABC,XXX,53675
3/27/2079,123ABC,XXX,53676
3/28/2079,123ABC,XXX,53677
3/29/2079,123ABC,XXX,53678
3/30/2079,123ABC,XXX,53679
3/31/2079,123ABC,XXX,53680
4/1/2079,123ABC,XXX,53681
4/2/2079,123ABC,XXX,53682
4/3/2079,123ABC,XXX,53683
4/4/2079,123ABC,XXX,53684
4/5/2079,123ABC,XXX,53685
4/6/2079,123ABC,XXX,53686
4/7/2079,123ABC,XXX,53687
4/8/2079,123ABC,XXX,53688
4/9/2079,123ABC,XXX,53689
4/10/2079,123ABC,XXX,53690
4/11/2079,123ABC,XXX,53691
4/12/2079,123ABC,XXX,53692
4/13/2079,123ABC,XXX,53693
4/14/2079,123ABC,XXX,53694
4/15/2079,123ABC,XXX,53695
4/16/2079,123ABC,XXX,53696
4/17/2079,123ABC,XXX,53697
4/18/2079,123ABC,XXX,53698
4/19/2079,123ABC,XXX,53699
4/20/2079,123ABC,XXX,53700
4/21/2079,123ABC,XXX,53701
4/22/2079,123ABC,XXX,53702
4/23/2079,123ABC,XXX,53703
4/24/2079,123ABC,XXX,53704
4/25/2079,123ABC,XXX,53705
4/26/2079,123ABC,XXX,53706
4/27/2079,123ABC,XXX,53707
4/28/2079,123ABC,XXX,53708
4/29/2079,123ABC,XXX,53709
4/30/2079,123ABC,XXX,53710
5/1/2079,123ABC,XXX,53711
5/2/2079,123ABC,XXX,53712
5/3/2079,123ABC,XXX,53713
5/4/2079,123ABC,XXX,53714
5/5/2079,123ABC,XXX,53715
5/6/2079,123ABC,XXX,53716
5/7/2079,123ABC,XXX,53717
5/8/2079,123ABC,XXX,53718
5/9/2079,123ABC,XXX,53719
5/10/2079,123ABC,XXX,53720
5/11/2079,123ABC,XXX,53721
5/12/2079,123ABC,XXX,53722
