PO_Number,PO_Line_Number,PO_Date,PO_Fiscal_Year,PO_Type,PO_Line_Spend,PO_Line_Currency,PO_Line_Item,PO_Line_Unit_Price,PO_Line_Qty,PO_Line_UoM,PO_Line_Vendor,PO_Line_L4_Category,PO_Line_L2_Category,PO_Line_L1_Category,PO_Payment_Term,PO_Line_BU,PO_Line_L3_Category
5.,5_45,03-25-2014,2013-2014,NON-IT Goods,"$2,045.10",USD,DC TIG/ Stick Welder,"$2,045.10",1.,Each,Grainger Industrial Supply,Wire mesh fabric or cloth,Fabrics and leather materials,Mineral and Textile and Inedible Plant and Animal Materials,NET 45 DAYS,Fish and Wildlife,Specialty fabrics or cloth
5.,5_50,03-25-2014,2013-2014,NON-IT Goods,$117.59,USD,"Screen, Fiberglass",$117.59,1.,Each,Grainger Industrial Supply,Wire mesh fabric or cloth,Fabrics and leather materials,Mineral and Textile and Inedible Plant and Animal Materials,NET 45 DAYS,Fish and Wildlife,Specialty fabrics or cloth
5.,5_56,03-25-2014,2013-2014,NON-IT Goods,$96.96,USD,Masking Tape,$8.08,12.,Each,Grainger Industrial Supply,Polyolefin foam,Resins and rosins and other resin derived materials,Resin and Rosin and Rubber and Foam and Film and Elastomeric Materials,NET 45 DAYS,Fish and Wildlife,Foams
5.,5_61,03-25-2014,2013-2014,NON-IT Goods,$92.48,USD,"PVC Ball Valve, Union",$92.48,1.,Each,Grainger Industrial Supply,Polyolefin foam,Resins and rosins and other resin derived materials,Resin and Rosin and Rubber and Foam and Film and Elastomeric Materials,NET 45 DAYS,Fish and Wildlife,Foams
5.,5_66,03-25-2014,2013-2014,NON-IT Goods,$648.45,USD,Engine Driven Pump,$648.45,1.,Each,Grainger Industrial Supply,Wire mesh fabric or cloth,Fabrics and leather materials,Mineral and Textile and Inedible Plant and Animal Materials,NET 45 DAYS,Fish and Wildlife,Specialty fabrics or cloth
5.,5_72,03-25-2014,2013-2014,NON-IT Goods,$6.82,USD,Full-Flow Oil Filter,$6.82,1.,Each,Grainger Industrial Supply,Polyolefin foam,Resins and rosins and other resin derived materials,Resin and Rosin and Rubber and Foam and Film and Elastomeric Materials,NET 45 DAYS,Fish and Wildlife,Foams
5.,5_77,03-25-2014,2013-2014,NON-IT Goods,"$2,201.40",USD,Multimedia Projector,"$2,201.40",1.,Each,Grainger Industrial Supply,Wire mesh fabric or cloth,Fabrics and leather materials,Mineral and Textile and Inedible Plant and Animal Materials,NET 45 DAYS,Fish and Wildlife,Specialty fabrics or cloth
5.,5_82,03-25-2014,2013-2014,NON-IT Goods,$15.22,USD,Tie-Down Strap,$7.61,2.,Each,Grainger Industrial Supply,Wire mesh fabric or cloth,Fabrics and leather materials,Mineral and Textile and Inedible Plant and Animal Materials,NET 45 DAYS,Fish and Wildlife,Specialty fabrics or cloth
5.,5_88,03-25-2014,2013-2014,NON-IT Goods,$4.46,USD,Coffee Buffet Sign,$4.46,1.,Each,Grainger Industrial Supply,Dining servers or buffets,Accommodation furniture,Furniture and Furnishings,NET 45 DAYS,Fish and Wildlife,Furniture
5.,5_93,03-25-2014,2013-2014,NON-IT Goods,$561.85,USD,Wardrobe Locker,$561.85,1.,Each,Grainger Industrial Supply,Clean locker,Personal safety and protection,Defense and Law Enforcement and Security and Safety Equipment and Supplies,NET 45 DAYS,Fish and Wildlife,Decontamination aids and safety cleaning equipment
5.,5_98,03-25-2014,2013-2014,NON-IT Goods,$59.22,USD,"Testing, Sieve, Brass, 8 in Dia.",$59.22,1.,Each,Grainger Industrial Supply,Garden sieve,Hand tools,Tools and General Machinery,NET 45 DAYS,Fish and Wildlife,"Agriculture, forestry and garden handtools"
5.,5_104,03-25-2014,2013-2014,NON-IT Goods,$30.96,USD,"ThermaPlex, Grease",$15.48,2.,Each,Grainger Industrial Supply,Polyolefin foam,Resins and rosins and other resin derived materials,Resin and Rosin and Rubber and Foam and Film and Elastomeric Materials,NET 45 DAYS,Fish and Wildlife,Foams
5.,5_109,03-25-2014,2013-2014,NON-IT Goods,$192.00,USD,Prtbl ProTile Saw,$192.00,1.,Each,Grainger Industrial Supply,Polyolefin foam,Resins and rosins and other resin derived materials,Resin and Rosin and Rubber and Foam and Film and Elastomeric Materials,NET 45 DAYS,Fish and Wildlife,Foams
6.,6_2,03-25-2015,2014-2015,NON-IT Goods,"$13,200.00",USD,3354 UV BALLASTS,$165.00,80.,Each,Tank Supply Corporation,Marine ballast systems,Marine transport,Commercial and Military and Private Vehicles and their Accessories and Components,NET 30 DAYS,Fish and Wildlife,Marine craft systems and subassemblies
9.,9_2,03-28-2014,2013-2014,NON-IT Goods,$704.00,USD,"DECAL CHP, ROOF TOP,  NUMBER ""0"" 18"" W/3"",STROKE , BLACK MATTE",$3.20,220.,Each,Prison Industry Authority,Decals,Signage and accessories,Published Products,NET 30 DAYS,Highway Patrol,Labels
9.,9_7,03-28-2014,2013-2014,NON-IT Goods,"$38,100.00",USD,"DECAL, CHP Rocker, size: 21"" x 10"" for patrol car door,lettering Black and Gold reflective on 3M vinyl, curved to go above15"" star on door to read ""HIGHWAY PATROL"" PIA 769000.0102",$31.75,1200.,Each,Prison Industry Authority,Decals,Signage and accessories,Published Products,NET 30 DAYS,Highway Patrol,Labels
11.,11_1,09-13-2012,2012-2013,IT Goods,"$11,595.00",USD,SoftWriters Pharmacy Subscription,"$11,595.00",1.,Each,"Softwriters, Inc.",Medical software,Software,Information Technology Broadcasting and Telecommunications,NET 45 DAYS,Veterans Affairs,Industry specific software
12.,12_4,07-24-2012,2012-2013,NON-IT Goods,"$8,500.66",USD,Office Supplies,"$8,500.66",1.,Each,National Office Solutions,General office equipment maintenance,Professional engineering services,Engineering and Research and Technology Based Services,NET 60 DAYS,Health Care Services,Electrical and electronic engineering
14.,14_1,02-04-2014,2013-2014,NON-IT Goods,"$844,620.00",USD,H-HEAT-1 Home Efficiency Auditor Testing Faciility with blower door withduct leakage tester,"$60,330.00",14.,Each,Hampden Engineering Corp.,Energy or power teaching aids or materials,Developmental and professional teaching aids and materials and accessories and supplies,Musical Instruments and Games and Toys and Arts and Crafts and Educational Equipment and Materials and Accessories and Supplies,NET 30 DAYS,Corrections and Rehabilitation,Technology teaching aids and materials
16.,16_1,02-04-2014,2013-2014,NON-IT Services,"$32,481.00",USD,Local Assistance for HIV/AIDS Services,"$32,481.00",1.,Each,County of Lake,Aids prevention or control services,Disease prevention and control,Healthcare Services,NET 30 DAYS,Public Health,Contagious disease prevention and control
17.,17_4,02-04-2014,2013-2014,NON-IT Goods,"$4,267.20",USD,"SPLINT, SAM, 4-1/4"" X 36"", malleable polyvinyl/aluminumconstruction reuseable , collapsible, x-rayable, waterproof, 12 perpackage,Brand PCM, Model # 5236",$71.12,60.,Each,IBHP INCORPORATED,Emergency medical services patient transport kits or supplies,Emergency and field medical services products,Medical Equipment and Accessories and Supplies,NET 45 DAYS,Highway Patrol,Emergency and field medical services kits
17.,17_9,02-04-2014,2013-2014,NON-IT Goods,"$1,182.00",USD,"BLOOD PRESSURE CUFF, portable with bulb, latex bladder nylon cuff, valveto be C plated brass chrome, with vinyl case, Ref. Brand: Medstrom#36012, Brand PMI, Model # 36012",$5.91,200.,Each,IBHP INCORPORATED,Emergency medical services patient transport kits or supplies,Emergency and field medical services products,Medical Equipment and Accessories and Supplies,NET 45 DAYS,Highway Patrol,Emergency and field medical services kits
17.,17_14,02-04-2014,2013-2014,NON-IT Goods,"$5,280.00",USD,"HAND CLEANER, gel formulation, waterless, no-rinse, anti-microbial, germkilling, anti-bacterial, 4 ounce bottles, Ref. Brand: CPI, ESS23666,Brand: COR, Model # 23666",$1.32,4000.,Each,IBHP INCORPORATED,Emergency medical services patient transport kits or supplies,Emergency and field medical services products,Medical Equipment and Accessories and Supplies,NET 45 DAYS,Highway Patrol,Emergency and field medical services kits
18.,18_2,02-04-2014,2013-2014,NON-IT Goods,"$4,815.00",USD,"FOLDER, INVESTIGATORS, 1/2 cut, 2nd position only, manila, 100 per box,Ref. Brand: Smead #US7442, SM375-99999",$32.10,150.,Each,B&J Supply,Alkaline batteries,Batteries and generators and kinetic power transmission,Power Generation and Distribution Machinery and Accessories,NET 30 DAYS,Highway Patrol,Batteries and cells and accessories
19.,19_4,02-04-2014,2013-2014,NON-IT Goods,"$1,539.00",USD,"SIGN. ""ALL TRUCKS STOP, VEHICLE INSPECTION AHEAD"", 36""square, roll up type, white heavy duty vinyl, multi clamp (no stand),non- reflective, black lettering, Ref. Brand: ESSWH , Brand 3636BW",$76.95,20.,Each,IBHP INCORPORATED,Law enforcement vocational training services,Vocational training,Education and Training Services,NET 30 DAYS,Highway Patrol,Non scientific vocational training services
21.,21_1,04-04-2014,2013-2014,NON-IT Goods,"$6,475.00",USD,Warehouse Shelving,"$6,475.00",1.,Each,"Ross Clark Material Handling & Ergonomic Solutions, Inc.",Industrial cabinets or drawers or shelving,Commercial and industrial furniture,Furniture and Furnishings,NET 30 DAYS,Veterans Affairs,Industrial furniture
26.,26_1,03-30-2015,2014-2015,NON-IT Goods,"$17,704.13",USD,AV Jet Fuel for State owned Helicopter,"$17,704.13",1.,Each,CROSS PETROLEUM,Aviation fuel,Fuels,Fuels and Fuel Additives and Lubricants and Anti corrosive Materials,NET 30 DAYS,Forestry and Fire Protection,Petroleum and distillates
31.,31_1,03-04-2015,2014-2015,NON-IT Goods,"$1,000.00",USD,MD/MS/Microphone for IP-1616 Remote Console,"$1,000.00",1.,Each,"Callor Sales, Inc",Radio frequency data communication equipment,Data Voice or Multimedia Network Equipment or Platforms and Accessories,Information Technology Broadcasting and Telecommunications,NET 45 DAYS,California Emergency Management Agency,Fixed network equipment and components
31.,31_6,03-04-2015,2014-2015,NON-IT Goods,"$15,840.00",USD,IP-1616/IP-1616 Remote Console,"$15,840.00",1.,Each,"Callor Sales, Inc",Radio frequency data communication equipment,Data Voice or Multimedia Network Equipment or Platforms and Accessories,Information Technology Broadcasting and Telecommunications,NET 45 DAYS,California Emergency Management Agency,Fixed network equipment and components
42.,42_1,03-26-2013,2012-2013,NON-IT Goods,$41.85,USD,Pocket Directory of California Legislature,$13.95,3.,Each,"ID Label, Inc.",Trade or service directory or yellow page advertising,Advertising,Editorial and Design and Graphic and Fine Art Services,NET 45 DAYS,Pesticide Regulation,Print advertising
45.,45_2,06-04-2015,2014-2015,NON-IT Goods,$529.90,USD,subscription renewal,$529.90,1.,Each,The Wall Street Journal,Newspaper or advertising material delivery services,Writing and translations,Editorial and Design and Graphic and Fine Art Services,NET 60 DAYS,Pesticide Regulation,News and publicity services
47.,47_4,06-04-2015,2014-2015,NON-IT Goods,$865.00,USD,All Glass Cleaner Concentrate,$8.65,100.,Each,PIA,Detergent surfactants,Additives,Chemicals including Bio Chemicals and Gas Materials,NET 30 DAYS,Corrections and Rehabilitation,Surfactants
47.,47_10,06-04-2015,2014-2015,NON-IT Goods,"$17,433.00",USD,SOAP BAR NON DEODORANT,$39.00,447.,Each,PIA,Detergent surfactants,Additives,Chemicals including Bio Chemicals and Gas Materials,NET 30 DAYS,Corrections and Rehabilitation,Surfactants
48.,48_1,07-04-2014,2013-2014,IT Goods,$405.55,USD,Color Printer,$405.55,1.,Each,Western Blue Corporation,Laser printers,Computer Equipment and Accessories,Information Technology Broadcasting and Telecommunications,NET 15 DAYS,Correctional Health Care Services,Computer printers
49.,49_3,03-29-2013,2012-2013,NON-IT Services,"$10,500.00",USD,"Contractor shall provide all labor, tools, materials, janitorial andcleaning supplies, and equipment including light bulbs/tubes necessaryto provide janitorial services for the Caltrans District 4 ConstructionField Facility located at 756 Francisco Boulevard West, San Rafael, CA, 94901.","$10,500.00",1.,Each,"DEPENDABLE JANITORIAL SERVICE AND SUPPLY, INC.",Building cleaning services,Cleaning and janitorial services,Industrial Cleaning Services,NET 30 DAYS,Transportation,General building and office cleaning and maintenance services
50.,50_3,07-04-2014,2013-2014,NON-IT Goods,$79.00,USD,subscription renewal,$79.00,1.,Each,1105 Media Inc.,Periodicals,Printed media,Published Products,NET 45 DAYS,Pesticide Regulation,Printed publications
52.,52_1,09-17-2012,2012-2013,NON-IT Goods,"$9,667.95",USD,Food for Firefighters on a going fire,"$9,667.95",1.,Each,Cash and Carry,Fresh combination meals,Prepared and preserved foods,Food Beverage and Tobacco Products,NET 45 DAYS,Forestry and Fire Protection,Packaged combination meals
53.,53_3,04-04-2013,2012-2013,NON-IT Goods,"$91,999.00",USD,"California Compensation Cases, Advance Sheets   (one year subscription, Feb 2013 to Feb 2014)",$467.00,197.,Each,LexisNexis Matthew Bender,Periodicals,Printed media,Published Products,NET 45 DAYS,Industrial Relations,Printed publications
53.,53_9,04-04-2013,2012-2013,NON-IT Goods,"$1,376.00",USD,Shipping (Line 2),$32.00,43.,Each,LexisNexis Matthew Bender,Periodicals,Printed media,Published Products,NET 45 DAYS,Industrial Relations,Printed publications
54.,54_4,04-04-2013,2012-2013,NON-IT Goods,"$17,200.00",USD,"California Compensation Cases, bound, #77",$400.00,43.,Each,LexisNexis Matthew Bender,Periodicals,Printed media,Published Products,NET 60 DAYS,Industrial Relations,Printed publications
54.,54_9,04-04-2013,2012-2013,NON-IT Goods,"$1,798.50",USD,Shipping (Line 4),$54.50,33.,Each,LexisNexis Matthew Bender,Periodicals,Printed media,Published Products,NET 60 DAYS,Industrial Relations,Printed publications
57.,57_3,08-04-2014,2013-2014,NON-IT Goods,$-,USD,Set of Teaching Manuals / Materials per bid specification #7690-2659,$-,214.,Each,NEW READERS PRESS,Multi-media educational software,Software,Information Technology Broadcasting and Telecommunications,NET 45 DAYS,Corrections and Rehabilitation,Educational or reference software
57.,57_8,08-04-2014,2013-2014,NON-IT Goods,"$589,032.00",USD,"Set of Adult Education Curriculum  Materials for ABE II per bid specifications #7690-2659    Set of Teaching Manuals / Materials per bid specification  #7690-2659 for a total of 216  Added on Dec 18, 2013:  Set of Adult Education Curriculum  Materials for ABE II per bid specifications #7690-2659",$54.54,10800.,Each,NEW READERS PRESS,Multi-media educational software,Software,Information Technology Broadcasting and Telecommunications,NET 45 DAYS,Corrections and Rehabilitation,Educational or reference software
58.,58_5,08-04-2014,2013-2014,NON-IT Goods,$6.00,USD,67 mm UV Filter,$6.00,1.,Each,The Baking Company of Ukiah,Camera lens filter,Photographic or filming or video equipment,Printing and Photographic and Audio and Visual Equipment and Supplies,NET 30 DAYS,Fish and Wildlife,Camera accessories
58.,58_11,08-04-2014,2013-2014,NON-IT Goods,$420.00,USD,Lexar Compact Flash Cards 1000x 32GB,$140.00,3.,Each,The Baking Company of Ukiah,Flash memory storage card,Components for information technology or broadcasting or telecommunications,Information Technology Broadcasting and Telecommunications,NET 30 DAYS,Fish and Wildlife,Removable storage media
60.,60_1,09-04-2014,2013-2014,NON-IT Goods,"$22,574.68",USD,Filters,"$22,574.68",1.,Each,5 Cities Supply Co.,Air filters,Industrial filtering and purification,Distribution and Conditioning Systems and Equipment and Components,NET 30 DAYS,Corrections and Rehabilitation,Filters
66.,66_1,08-04-2015,2014-2015,NON-IT Goods,"$4,275.04",USD,"RAVIOLI, BEEF IN TOMATO SAUCE, CANNED",$38.17,112.,Each,ABC Ventures LLC,"Beef, processed with additions",Meat and poultry products,Food Beverage and Tobacco Products,NET 45 DAYS,Corrections and Rehabilitation,Processed meat and poultry products
68.,68_3,09-04-2015,2014-2015,NON-IT Goods,$525.00,USD,40' EXTERIOR DTM PAINT-REFURBISHMENT-BEIGE,$525.00,1.,Each,Container Alliance Co.,Anti rust paint,Paints and primers and finishes,Manufacturing Components and Supplies,Unspecified,Fish and Wildlife,Paints and primers
71.,71_1,04-17-2015,2014-2015,NON-IT Goods,$149.04,USD,"CAPS, PYRAMID EXTERNAL SQUARE, WHITE",$1.08,138.,Each,Unknown,Wood fencing,Exterior finishing materials,Structures and Building and Construction and Manufacturing Components and Supplies,NET 30 DAYS,Fish and Wildlife,Fencing
